Content,output_dir,File name,Num of strokes,input_file,language,count,random_sequences,include_letters,include_numbers,include_symbols,length,random,format,thread_count,extension,skew_angle,random_skew,use_wikipedia,blur,random_blur,background,handwritten,name_format,distorsion,distorsion_orientation,width,alignment,orientation,text_color,space_width,margins,fit,font,case,Omnipage-OCR eng. result,Raw Score
唆,out/,686.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,唆,1
差,out/,687.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,差,1
詐,out/,688.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,詐,1
鎖,out/,689.jpg,18,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,鎖,1
座,out/,690.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,座,1
挫,out/,691.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,挫,1
才,out/,692.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,才,1
再,out/,693.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,再,1
災,out/,694.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,災,1
妻,out/,695.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,妻,1
采,out/,696.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,采,1
砕,out/,697.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,砕,1
宰,out/,698.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,宰,1
栽,out/,699.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,栽,1
彩,out/,700.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,彩,1
採,out/,701.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,採,1
済,out/,702.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,済,1
祭,out/,703.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,祭,1
斎,out/,704.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,斎,1
細,out/,705.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,細,1
菜,out/,706.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,菜,1
最,out/,707.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,最,1
裁,out/,708.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,裁,1
債,out/,709.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,債,1
催,out/,710.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,催,1
塞,out/,711.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,塞,1
歳,out/,712.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,歳,1
載,out/,713.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,載,1
際,out/,714.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,際,1
埼,out/,715.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,埼,1
在,out/,716.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,在,1
材,out/,717.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,材,1
剤,out/,718.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,剤,1
財,out/,719.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,財,1
罪,out/,720.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,罪,1
崎,out/,721.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,崎,1
作,out/,722.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,作,1
削,out/,723.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,削,1
昨,out/,724.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,昨,1
柵,out/,725.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,柵,1
索,out/,726.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,索,1
策,out/,727.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,策,1
酢,out/,728.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,酢,1
搾,out/,729.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,搾,1
錯,out/,730.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,錯,1
咲,out/,731.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,咲,1
冊,out/,732.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,冊,1
札,out/,733.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,札,1
刷,out/,734.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,刷,1
刹,out/,735.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,剃,0
拶,out/,736.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,拶,1
殺,out/,737.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,殺,1
察,out/,738.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,察,1
撮,out/,739.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,撮,1
擦,out/,740.jpg,17,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,擦,1
雑,out/,741.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,雑,1
皿,out/,742.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,皿,1
三,out/,743.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,Failed to Read,0
山,out/,744.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,山,1
参,out/,745.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,参,1
桟,out/,746.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,桟,1
蚕,out/,747.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,蚕,1
惨,out/,748.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,惨,1
産,out/,749.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,産,1
傘,out/,750.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,傘,1
散,out/,751.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,散,1
算,out/,752.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,算,1
酸,out/,753.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,酸,1
賛,out/,754.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,賛,1
残,out/,755.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,残,1
斬,out/,756.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,斬,1
暫,out/,757.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,暫,1
士,out/,758.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,士,1
子,out/,759.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,子,1
支,out/,760.jpg,4,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,支,1
止,out/,761.jpg,4,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,止,1
氏,out/,762.jpg,4,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,氏,1
仕,out/,763.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,仕,1
史,out/,764.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,史,1
司,out/,765.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,司,1
四,out/,766.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,四,1
市,out/,767.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,市,1
矢,out/,768.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,矢,1
旨,out/,769.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,旨,1
死,out/,770.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,死,1
糸,out/,771.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,糸,1
至,out/,772.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,至,1
伺,out/,773.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,伺,1
志,out/,774.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,志,1
私,out/,775.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,私,1
使,out/,776.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,使,1
刺,out/,777.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,刺,1
始,out/,778.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,始,1
姉,out/,779.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,姉,1
枝,out/,780.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,枝,1
祉,out/,781.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,祉,1
肢,out/,782.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,肢,1
姿,out/,783.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,姿,1
思,out/,784.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,思,1
指,out/,785.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,指,1
施,out/,786.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,施,1
師,out/,787.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,師,1
恣,out/,788.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,窓,0
紙,out/,789.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,紙,1
脂,out/,790.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,脂,1
視,out/,791.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,視,1
紫,out/,792.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,紫,1
詞,out/,793.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,詞,1
歯,out/,794.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,歯,1
嗣,out/,795.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,嗣,1
試,out/,796.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,試,1
詩,out/,797.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,詩,1
資,out/,798.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,資,1
飼,out/,799.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,飼,1
誌,out/,800.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,誌,1
雌,out/,801.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,雌,1
摯,out/,802.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,撃,0
賜,out/,803.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,賜,1
諮,out/,804.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,諮,1
示,out/,805.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,示,1
字,out/,806.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,字,1
寺,out/,807.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,寺,1
次,out/,808.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,次,1
